FIPS,Per_Farm_Sales_Less_10000,Per_Farm_Sales_10000_249999,Per_Farm_Sales_Gr_250000,MARKET_VALUE,Per_Crop_Sales,Per_Grain_Mark_Val,Per_Cotton_Mark_Val,Per_Tob_Mark_Val,Per_Other_Crop_Mark_Val,Per_Veg_Sale_Mkt_Val,Per_Fruit_Sales_Mkt_Val,Per_Nursery_Sales_Val,Per_Cut_Tree_Sales_Val,Per_Ani_Sales_Mark_Val,Per_Poul_Sales_Mark_Val,Per_Milk_Sales_Mrk_Val,Per_Cattle_Sales_Mrk_Val,Per_Hog_Sales_Mrk_Val,Per_Sheep_Sales_Mrk_Val,PER_AQ_SALES,PER_EQ_SALES,PER_SP_AN_SALES,Net_Income_Total,Net_Income_Per_Farm,Net_Income_Per_Producer,Net_Income_Per_Prod_Per_Farm,Dir_Sales_Per_Farm,Gov_Payments_Per_Farm,Per_Farm_Gov_Payment,Conserv_Payments_PerFarm,Fed_Pay_Per_Farm,CCC_Loan_Per_Farm,Per_Exp_Livestock,Per_Exp_Feeds,Per_Exp_Seed,Per_Exp_Fert,Per_Exp_Chem,Per_Exp_Interest,Market_Value_Land_perFarm,Mar_Val_Equip_perFarm,Per_Prod_Farmers,Per_Prod_Other,Per_Prod_Off_Farm_100Days,Prod_Aver_Age,Per_Prod_Over65,Per_Farms_LE35Years,Per_Farms_Beg_Prod,Per_Farms_Fem_Prod,Per_Farms_NAIA_Prod,Per_Farms_Asian_Prod,Per_Farms_Black_Prod,Per_Farms_Hawaiian,Per_Farms_White_Prod,Per_Farm_Latino,Farm_Num,Change_Farm_Num,Av_Farm_Size,Per_Farm_Tot_Land_Area,Farmland_Irrigated_Acres.Per_Acres,Per_Cropland_Total_Area,Crop_Per_Farmland,Har_Crop_Per_Farmland,Per_Irrigated_All_Cropland,Per_Pasture_Farmland,Per_Irrig_Pasture,Per_Farmland_Conserv,Per_Farmland_Crop_Insur,Per_Cropland_FerLime,Per_Cropland_Fert,Per_Cropland_Manure,Per_Cropland_Insecticide,Per_Crops_Herbicide,Per_Cropland_Fungicide,Per_Fam_Farm,Per_Farm_Corperate,Per_Farms_Internet,Per_Irrig_Cropland_.Corn_Harvest_Grain,Per_Cropland_.Corn_Harvest_Grain,Per_Corn_Silage_Harv_Cropland,Per_Sorghum_Grain_Irrigated,Per_Grain_Sorghum_Harv,Per_Irrig_Wheat_.Harvest,Per_Wheat_Harv_Cropland,Per_Barley_Harvest_Grain,Per_Oats_Grain_Cropland,Per_Rice_Harvest,Per_Rye_Harv_Crop,Per_Sunflower_Oil_Harv,Per_Sunflower_NonOil_Harv,Per_Canola_Harvest_Cropland,Per_Cotton_Harv_Cropland,Per_Cotton_Irrigated_Harvest,Per_Tobacco_Harvest_Cropland,Per_Soybean_Irrigated,Per_Soybean_Harvest_Cropland,Per_Drybean_Harvest_cropland,Per_DryPea_Harvest_Cropland,Per_Potatoes_Harvest_Cropland,Per_Sugarbeets_Harvest_Cropland,Per_Sugarcane_Harvest_Cropland,Per_Peanuts_Harvest_Cropland,Per_Forage_Harvest_Cropland,Per_Hay_Harvest_Cropland,Per_Alfalfa_Harvest_Cropland,Per_Alfalfa_Irrigated,Per_DryHay_Harvest_Cropland,Per_AlfalfaHaylage_Harvest_Cropland,Per_OtherHaylage_Harvest_Cropland,Per_Vegetables_Harvest_Cropland,Per_Asparagus_Harv_Veges,Per_SnapBeans_Harvest_Vege,Per_Broccoli_Harvest_Vege,Per_Cabbage_Harvest_Vege,Per_Cantaloupes_Harvest_Vege,Per_Cucumbers_Harv_Vege,Per_Lettuce_Harv_Vege,Per_Onions_Harvest_Vege,Per_GreenPeas_Harv_Vege,Per_SweetCorn_Harv_Vege,Per_Tomatoes_Harv_Vege,Per_Watermelons_Harv_Vege,Per_Strawberries_Harv_Cropland,Per_Orchards_Cropland,Per_Irrigated_Orchards_Cropland,Per_Apples_Orchards,Per_Avocados_Orchards,Per_SweetCherries_Orchards,Per_TartCherries_Orchards,Per_Grapes_Orchards,Per_Peaches_Orchards,Per_Pears_Orchards,Per_Plums_Orchards,Per_Grapefruit_Orchards,Per_Lemons_Orchards,Per_ValenciaOranges_Orchards,Per_Oranges_Orchards,Per_Almonds_Orchards,Per_Pecans_Orchards,Per_Walnuts_Orchards,Per_Farms_Floriculture,AN_OPER,FEM_AN_OPER,Per_Fem_Animal_OP,CROP_OPER,Fem_Crop_Prod,Per_Fem_Crop,Cattle_Operations,Milk_Operations,Poul_Total_Oper,Hog.Oper,TOT_SHEEP_Oper,EQUI_OPER,TOT_AQUA_OPER,OthAn_Oper,Grain_Oper,Toba_Oper,COTT_OPER,VEGE_OPER,HORT_OPER,FRUIT_OPER,CUTTREE_OPER,FCHay_Oper,CoverCropOp,OPER_GOVT_PROG,SilvoOper
55005,46.33,37.5,16.17,"266,401,000",28.78,22.32,0,0,1.78,4.23,0.14,0.29,0.02,71.22,30.9,30.46,8.84,0.5,0.1,0,0.06,0.36,62337488,51948,48977592,40815,10683,2162,36.08,1498,2119,102453,8.95,23.75,6.09,7.09,2.89,4.63,870734,170748,46.11,53.89,48.57,55.3,29.05,14.08,25.08,53,0.08,0.17,0,0.08,99.92,0.42,1200,-0.47,255,55.3,5.02,37.81,68.32,63.84,10.06,11.2,0.09,0.38,49.06,71.58,72.13,17.13,12.48,75.58,4.29,90.08,6.33,81.67,13.75,37.45,8.82,0,0,0,1.67,0.11,0.61,0,0.4,0,0,0,0,0,0,4.46,26.99,0,0,0.02,0,0,0,19.83,11.51,8.63,0.95,2.88,8.21,0.82,4.09,0.01,91.21,0.11,0.04,0.09,0.01,0,0.1,0,0.89,0.12,0.87,0,0.03,0.02,66.99,0,0,0.16,29.92,0,0.04,0.04,0,0,0,0,0,0,0,1.5,654,390,59.63302752,850,441,52,581,173,125,47,56,36,1,27,561,0,0,91,27,25,14,445,127,52,17
55007,61.59,33.72,4.68,"15,928,000",51.58,9.78,0,0,26.2,1.5,10.62,3.33,0.15,48.42,0.99,29.11,11.7,0.38,0.55,0,0.48,5.21,2212679,5182,2224581,5210,9994,1853,12.65,500,1250,0,2.19,18.27,2.66,4.18,1.76,5.88,415918,75186,36.84,63.16,50.27,55,24.47,15.93,37,65.11,1.87,0.47,0,0,98.83,0.23,427,0.82,190,8.6,0.28,4.5,52.58,45.34,0.61,19.41,0,0.34,5.38,15.01,15.16,11.3,1.81,10.52,0.88,87.59,5.62,78.45,0,2.49,4.21,0,0,0,2.65,3.95,1.71,0,0.03,0,0,0,0,0,0,0,3.93,0,0,0,0,0,0,79.65,63.44,18.18,0.23,45.26,4.33,16.44,0.09,3.55,10.65,5.33,9.76,0.09,1.18,7.69,3.85,0.05,7.69,5.92,0,0,0.65,0.04,87.32,0,0.19,1.11,2.15,0,2.01,0.04,0,0,0,0,0,0,0,3.51,201,146,72.63681592,304,191,63,174,22,45,26,27,11,5,18,31,0,0,37,25,46,2,232,36,2,19
55009,46.36,39.08,14.56,"292,749,000",13.76,9.55,0,0,1.72,0.45,0.24,1.8,0.01,86.24,0.14,64.93,20.52,0.09,0.38,0,0.08,0.1,45187493,46346,43304236,44415,15159,7801,37.44,1578,8240,14842,5.24,33.35,4.26,3.92,2.35,4.6,1672996,205925,46.04,53.96,49.39,55.7,26.25,12.51,19.18,55.38,1.23,0.31,0,0,98.46,0.62,975,-0.64,197,56.6,0.28,49.12,86.79,81.9,0.85,5.93,1.92,0.4,54.69,63.62,64.26,26.62,11.79,61.39,4.02,80.72,6.67,77.74,0,16.32,24.49,0.01,0.03,0,4.85,0.05,0.99,0,0,0,0,0,0,0,0,0,18.75,0,0,0,0,0,0,33.64,13.99,12.89,0,1.1,22.07,0.49,0.32,1.56,1.94,0.32,0.65,0.09,3.89,0.2,0.97,1.15,21.81,2.03,0.87,0,0.08,0,76.17,0,0.19,0,17.38,0,0.04,0,0,0,0,0,0,0,0,2.15,477,252,52.83018868,668,331,50,424,148,57,52,38,31,2,31,447,0,0,30,31,22,7,350,93,50,20
55011,40.06,41.93,18.01,"203,056,000",26.65,23.67,0,0,2.3,0.14,0.22,0.1,0.22,73.35,29.1,29.79,14.22,0.12,0.1,0,0,0,48987435,50712,40325614,41745,12043,5085,62.22,3212,4705,42503,9.55,27.76,5.85,6.36,2.59,5.73,1195520,184155,48.39,51.61,45.61,57.5,30.72,8.7,17.91,48.76,0,0,0,0,100,1.14,966,-0.45,303,68.2,2.58,38.23,56.06,50.55,10.06,12.85,0.09,1.96,27.75,71.36,71,20.87,18.81,66.97,2.18,84.27,5.9,77.64,3.27,40.96,7,0,0,0,0.08,0.47,0.57,0,0.14,0,0,0,0,0,0,7.09,22.68,0,0,0.01,0,0,0,27.77,16.07,13.72,0,2.35,11.81,1.65,0.03,0,1.49,0.09,1.63,3.87,1.29,0.1,2.23,0,1.05,1.63,0,0,0.03,0,15.5,0,0,0,89.66,0,2.63,2.39,0,0,0,0,0,0,0,0.21,495,248,50.1010101,668,296,44,476,106,93,28,35,5,0,17,541,0,0,20,8,7,4,304,161,162,12
55013,59.89,30.08,10.03,"37,946,000",36,28.36,0,0,4.78,0.08,1.43,1.27,0.08,64,5,43.53,15,0.02,0.08,0,0.12,0.25,8722654,23639,7634973,20691,2684,3528,27.64,500,3750,100810,6,18.65,7.79,8.38,4.19,4.22,658630,110503,40.73,59.27,49.74,58.2,30.85,10.3,27.37,46.61,0.27,0,0.54,0,99.46,0.27,369,-0.46,242,17,0.39,9.31,54.87,50.24,0.77,17.16,0,0.34,32.02,60.76,61.46,15.07,10.39,63.99,1.74,85.64,6.78,71,0,29.65,8.05,0,0,0,0.79,0.03,1.88,0,3.01,0,0,0,0,0,0,0,26.23,0,0,0.02,0,0,0,29.26,23.14,16.2,0,6.94,6.17,1.87,0.04,16.67,1.49,1.95,3.54,0,1.29,0,2.23,0,24.5,0,0,0,0.1,0,30.53,0,0,0,16.75,0,15.01,19.47,0,0,0,0,0,0,0,1.36,197,112,56.85279188,238,103,43,191,30,26,9,11,7,1,16,126,0,0,9,7,12,1,170,46,1,13
55015,37.28,42.69,20.03,"203,559,000",21.83,16.87,0,0,2.59,1.02,0.2,1.14,0.02,78.17,0.02,60.53,15.4,0.03,1.73,0,0.03,0.43,40148816,58697,39219480,57338,11076,2574,52.49,1328,2539,5000,4.39,29.82,5.21,4.79,2.56,4.73,1771197,207062,52.06,47.94,45.2,54.1,21.44,13.74,25.29,50.29,0,0.15,0,0,99.85,1.17,684,-0.24,225,75.5,0.24,64.57,85.47,81.63,0.85,2.73,0,0.41,38.11,71.58,72,26.67,14.27,68.03,5.72,81.87,7.31,81.87,0,18.61,19.14,0,2.06,0,5.25,0.1,0.7,0,0.69,0,0,0,0,0,0,0,23.55,0,0,0.02,0,0,0,27.58,10.41,9.27,0,1.14,16.98,1.31,2.29,0,30.14,0,0,0,1.29,0,0.1,34.7,20.98,0.06,0,0,0.03,0.02,77.04,0,0,0,22.96,0,0,0,0,0,0,0,0,0,0,0.15,311,157,50.48231511,501,244,49,268,93,30,16,17,19,0,10,409,0,0,56,8,10,4,228,99,44,13
55017,48.47,38.33,13.2,"215,337,000",37.47,32.53,0,0,3.03,0.16,0.68,1.05,0.02,62.53,10.16,42.74,8.13,0.8,0.45,0,0.05,0.2,52327525,37138,45821592,32521,8610,3692,42.23,1930,3634,76341,4.8,19.24,7.66,8.24,3.5,6.55,899774,148239,45.5,54.5,48.88,55.3,24.8,11.36,20.16,56.49,0.21,0.78,0,0,99.08,0.21,1409,-1.12,253,55.2,2.4,37.66,68.23,63.38,3.77,13.5,0.12,0.99,42.95,68.68,69.12,18.14,9.41,70.41,1.89,89.35,3.9,74.24,4.64,35.39,7.27,0,0,12.25,0.54,0.34,1.18,0,0.86,0,0,0,0,0,0,3.61,30.94,0.01,0,0.01,0,0,0,22.99,13.34,9.71,1.46,3.64,10.17,1.64,0.07,0.05,1.1,0.09,3.92,2.82,2.2,1.04,1.04,0.92,34.64,4.96,1.59,0,0.11,0.02,75.2,0,0.19,0.16,16.75,0,0,0.04,0,0,0,0,0,0,0,0.85,706,407,57.64872521,951,468,49,701,271,103,46,41,33,1,26,619,0,0,27,19,45,4,505,161,174,17
55019,33.84,44.11,22.05,"404,103,000",17.93,14.23,0,0,2.79,0.17,0.13,0.58,0.02,82.07,1.18,65.84,14.18,0.14,0.47,0,0.22,0.05,100760216,48096,100898441,48162,5722,2453,27.83,1438,2432,75799,5.34,27.5,5.59,4.96,2.25,5.89,873709,149770,60.61,39.39,33.46,50.4,19.56,24.11,28.26,61.34,0.05,0.29,0.05,0.1,99.71,1.29,2095,-0.49,215,58.3,0.12,41.82,71.79,65.68,0.16,11.48,0.08,0.1,26.87,68.88,70.33,30.9,10.67,58.98,4.41,92.08,3.58,54.94,2.5,21.48,17.18,0,0,0,1.27,0.39,1.96,0,0.21,0,0,0,0,0,0,0.45,22.15,0,0,0,0,0,0,34.91,13.8,8.83,0.23,4.98,18.74,4.85,0.07,0.05,0.34,0.09,4.02,4.41,3.73,0.19,2.86,0.05,19.03,1.02,0.34,0.01,0.03,0,59.37,0,0,0.16,34.56,0,0.04,2.32,0,0,0,0,0,0,0,1.62,"1,334",856,64.16791604,"1,591",939,59,"1,320",820,252,106,111,127,0,38,"1,158",0,0,65,51,37,17,790,319,24,16
55021,44.58,40.38,15.03,"222,288,000",51.02,45.77,0,0,1.65,2.03,0.15,1.31,0.1,48.98,1.2,33.09,13.19,0.71,0.34,0,0.37,0.09,50769561,37413,51321204,37820,8963,3217,36.7,2497,2986,39957,3.83,14.32,10.51,10.62,4.3,5.6,1305879,158741,47.76,52.24,41.37,57.5,32.99,11.2,22.25,55.71,0,0.15,0,0,99.78,0.66,1357,-0.7,224,62.1,1.84,49.78,80.22,74.89,2.45,5.83,0.17,1.29,56.86,82.23,82.46,13.38,21.79,78.36,4.13,85.7,5.23,78.33,3.08,52.32,5.29,0,0,0.06,3.07,0,0.24,0,0.07,0,0,0,0,0,0,1.45,23.79,0.01,0,0.01,0,0,0,13.96,7.96,7.22,2.54,0.74,6.63,0.43,0.86,1.57,20.28,0.13,0.2,1.46,1.78,0.13,3.3,16.53,29.65,2.35,1.26,0.01,0.03,0,55.6,0,0,0.16,7.34,0.47,2.17,0.04,0,0,0,0,0,0,40,2.06,550,325,59.09090909,952,460,48,460,113,121,36,71,46,0,35,684,0,0,100,43,43,8,379,143,168,24
55023,56.09,36.56,7.35,"73,378,000",43.59,30.78,0,0,4.14,1.5,5.19,1.5,0.48,56.41,0.06,34.72,16.68,3.8,0.6,0,0.45,0.1,17057186,16496,17297678,16729,32290,3607,43.33,2946,3356,170306,4.21,15.55,7.4,9.12,3.97,6.2,647573,82180,40.11,59.89,49.09,58.1,34.4,9.09,22.34,60.74,0,0.1,0,0,99.9,0.48,1034,-0.32,204,57.6,0.06,27.09,47,40.3,0.16,28.21,0,2.38,22.02,59.1,58.59,14.23,13.12,58.8,2.13,86.17,3.29,73.6,0,33.59,5.26,0,0,0,0.75,0.05,1.18,0,0.09,0,0,0,0,0,0,0,21.89,0.01,0,0,0,0,0,36.21,28.33,23.32,0,5.01,7.23,2.01,0.12,6.04,3.02,3.11,3.54,3.81,3.96,4.06,2.23,0,6.23,9.81,0,0.01,0.4,0.02,92.96,0,0.78,0.16,1.24,0.47,1.03,0.04,0,0,0,0,0,0,1.75,0.68,485,296,61.03092784,623,363,58,483,87,60,24,49,21,1,20,390,0,0,34,8,53,2,334,117,167,21
55025,47.74,38.74,13.52,"509,072,000",36.34,29.78,0,0.17,1.6,1.51,0.31,2.78,0.19,63.66,0.42,45.22,15.53,2.07,0.11,0,0.15,0.16,109579047,42704,109510056,42677,18924,7806,50.86,4026,7698,59733,5.14,20.68,8.15,7.21,4.57,6.32,1626929,166567,44.94,55.06,47.5,57.4,30.83,11.57,24.47,56.16,0.04,1.25,0.51,0,99.14,1.75,2566,-0.33,197,66.2,0.96,53.58,80.98,74.85,1.28,6.27,0.03,3.05,55.34,74.94,75.24,20.97,33.74,76.6,4.3,80.32,7.44,81.49,1.83,44.57,8.72,0.01,0.03,0,2.76,0.1,0.17,0,0.06,0,0,0,0,0,0.05,1.02,25.55,0,0,0.01,0,0,0,16.88,8.45,7.02,0,1.43,8.87,0.66,0.54,0.96,1.53,0.61,0.56,0.34,0.77,1.05,0.76,17.68,46.41,1.51,0.56,0.01,0.09,0.01,51.31,0,0.25,1.03,28.95,1.84,1.53,0.5,0,0,0,0,0,0.33,0,2.38,"1,074",630,58.65921788,"1,727",870,50,793,231,236,110,90,74,3,75,"1,137",45,0,165,112,119,32,662,311,469,44
55027,39.45,43.05,17.5,"345,666,000",42.09,37.83,0,0,1.79,1.54,0.17,0.68,0.08,57.91,0.14,44.03,12.49,0.92,0.13,0,0.04,0.16,76590542,43791,76278399,43613,11071,6021,49.74,2719,5987,63489,3.42,18.54,8.67,7.99,3.96,5.7,1356553,210146,49.92,50.08,45.49,56.5,28.45,12.24,22.18,51,0.17,0.23,0,0.06,100,0.46,1749,-0.69,232,72.4,0.04,60.75,83.87,78.91,0.05,3.53,0,1.25,43.43,75.11,75.66,16.83,23.81,74.45,6.83,82.28,6.58,78.04,2.5,40.67,8.66,0,0,0,3.66,0.1,0.44,0,0.01,0,0,0,0,0,0,0,27.56,0,0,0.02,0,0,0,16.92,8.34,7.37,0,0.97,9.01,0.85,1.95,0.04,1.63,0.09,0.11,0.12,0.06,0.1,0.03,54.94,34.43,0.27,0.29,0.01,0.02,0,73.46,0,0.19,0.16,21.14,1.7,1.54,0.04,0,0,0,0,0,0,0,1.09,795,425,53.4591195,"1,310",618,47,711,224,132,39,43,13,1,40,"1,016",0,0,137,28,26,16,514,224,218,23
55029,56.39,33.87,9.74,"78,742,000",41.53,20.25,0,0,3.45,4.35,7.05,6.41,0.02,58.47,0.13,50.95,7.05,0.05,0.2,0,0.01,0.08,14864873,23746,15347323,24516,34857,3117,40.73,1428,3280,150000,1.34,19.05,7.78,7.6,4.05,5.32,870229,157612,44.03,55.97,48.55,58.2,34.1,8.79,23.8,52.4,1.92,0.64,0,0.32,99.84,1.12,626,-1.28,183,37.1,0.52,29.22,78.71,73.19,0.66,5.77,0.68,1.26,47.36,65.13,65.41,17.01,10.28,66.19,4.5,79.23,7.67,77,0,18.34,11.11,0.01,0.03,0,10.49,0.61,3.11,0,0.18,0,0,0,0,0,0,0,20.03,0,0,0.01,0,0,0,30.07,17.89,16.36,0,1.52,12.98,1.26,2.69,1.17,73.74,0.21,0.25,0.18,0.41,0.62,0.22,0.23,0.93,0.39,0.18,0.01,2.71,0.21,16.34,0,1.89,79.48,1.65,0,0.5,0.04,0,0,0,0,0,0,0,5.43,215,118,54.88372093,445,231,52,171,64,50,16,20,9,0,29,258,0,0,70,39,63,8,192,74,72,22
55031,71.43,26.75,1.82,"8,533,000",40.39,7.56,0,0,30.17,0.6,1.12,0.94,0,59.61,0.13,9.74,46.91,0.37,0.12,0,1.6,0.74,1676553,5096,1582302,4809,4553,4457,2.43,0,4457,0,11.37,20.84,2.81,2.52,1.06,8.58,415809,58358,35.73,64.27,50.28,57.9,31.76,7.9,26.44,58.66,2.74,0,0,0,99.7,1.82,329,-0.49,212,8.4,0.28,3.21,38.41,32.14,0.85,33.28,0.09,0,4.69,7.55,7.36,2.72,4.53,5.88,1.87,94.22,2.74,74.77,2.5,1.68,3.36,0,0,0.06,1.15,0.03,2.03,0,0.03,0,0,0,0,0,0,0.45,0.95,0,0,0.01,0,0,0,87.57,64.97,19.1,0.23,45.86,11.48,12.69,0.09,2.62,4.19,2.62,3.14,3.81,3.66,3.14,3.14,3.66,7.33,2.62,1.57,0,0.1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,137,93,67.88321168,216,121,56,123,6,28,21,8,4,4,13,13,0,0,14,8,14,0,201,9,0,13
55033,49.07,37.5,13.43,"212,939,000",47.82,38.57,0,0,3.63,5.17,0.15,0.15,0.15,52.18,5.72,36.53,8.84,0.64,0.21,0,0.1,0.14,49440249,38385,49093220,38116,7859,3469,41.69,3187,2881,115345,3.72,19.29,8.65,11.07,4.73,5.39,973838,148164,43.39,56.61,46.12,56.8,31.34,12.03,24.15,60.48,0,0.39,0.23,0,99.84,1.63,1288,-0.41,270,64,11.53,44.25,69.13,63.89,18.03,8.53,0.09,1.37,43.49,73.96,74.37,11.82,13.85,73.36,6.22,88.28,3.73,82.3,21.35,37.5,7.86,0,0,0,0.09,0.12,0.95,0,0.5,0,0,0,0,0,0,17.84,29.87,1.91,0,2.86,0,0,0,19.31,10.84,9.68,0.23,1.15,8.21,1.16,1.73,0.05,17.65,0.06,0.02,0.01,0.05,0.12,0.02,0.01,1.73,0.05,0.03,0,0.02,0.02,65.15,0,0,0,16.52,0,2.63,2.39,0,0,0,0,0,0,0,0.47,628,401,63.85350318,832,446,54,556,136,97,41,66,33,1,37,583,0,0,45,18,31,2,418,206,147,24
55035,55.38,36.76,7.86,"89,920,000",49.11,31.73,0,0,3.29,1,0.45,12.5,0.15,50.89,6.43,29.45,12.86,0.54,0.83,0,0.14,0.64,22820489,21348,21982783,20564,6854,4613,45.37,3469,3746,118106,4.99,15.08,8.86,8.53,3.06,6.11,735990,92355,37.27,62.73,51.52,56.1,29.6,13.94,24.6,61.09,0,2.15,0,0.37,98.13,0.94,1069,-1.04,161,42.2,1.44,27.92,66.17,56.17,0.85,11.12,0.09,5.29,34.52,60.89,61.08,16.81,6.32,58.3,0.5,89.52,2.34,73.34,2.94,38.11,4.65,0,0,0,0.4,0.03,1.13,0,0.5,0,0,0,0,0,0,3.58,25.41,0,0,0.01,0,0,0,29.09,20.6,16.66,0.23,3.94,10.19,0.57,0.16,1.1,2.46,1.17,1.17,0.52,4.54,5.12,1.49,0.52,1.81,7.19,0.32,0,0.06,0.01,72.84,0,0,0.42,2.09,0,1.11,1.95,0,0,0,0,0,0,0,1.87,456,294,64.47368421,672,399,59,405,120,103,71,64,36,1,32,425,0,0,66,34,39,13,311,176,239,41
55037,71.29,28.71,0,"1,285,000",56.89,7.44,0,0,30.93,2.5,6.52,7,2.5,43.11,1.32,3.95,34.08,0.5,0.63,0,1.3,1.33,NA,NA,NA,NA,3148,1679,10.89,2000,1250,0,2.09,12.45,4.63,4,1.06,3.5,465629,52675,34.87,65.13,50.66,61.1,45.39,0,14.85,55.45,0,0,0,0,100,0,101,0.51,184,6,0.03,2.57,43.2,35.67,0.09,25.96,0,0.34,1.82,22.81,19.28,8.43,0.09,16.47,1.87,86.14,3.96,67.33,2.5,1.68,2.03,0,0,0.06,1.15,0,1.75,0,0,0,0,0,0,0,0,0.45,0.95,0,0,0.02,0,0,0,95.15,86.88,52.29,0,34.59,2.97,6.09,0.41,0.05,6.95,0.09,0.11,0.09,6.81,0.1,25,0.05,1.05,8.84,0.87,0,0.16,0.02,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,27,54,60,24,40,45,1,14,6,8,2,0,2,15,0,0,3,2,6,1,48,7,1,3
55039,36.41,41.32,22.27,"396,738,000",24.01,19.73,0,0,1.12,2.39,0.1,0.57,0.1,75.99,0.23,64.7,10.3,0.1,0.33,0,0.03,0.3,77087312,61967,75455396,60655,20871,5351,56.51,2468,5393,19622,1.73,26.58,5.7,5.67,2.89,5.56,1855960,227075,54.64,45.36,39.81,57.3,29.38,10.85,20.34,50.16,0.56,0.16,0,0,99.68,0.64,1244,-0.57,255,68.9,0.59,58.71,85.19,79.16,0.85,3.49,0.09,1.42,40.67,75.85,76.4,24.46,24.55,71.68,6.48,80.47,6.43,77.65,2.5,31.06,14.99,0.01,0.03,0,4.59,0.1,0.58,0,0.04,0.05,0,0,0,0,0,0,22.66,0,0,0,0,0,0,22.05,7.32,6.3,0.23,1.02,14.41,1.39,4.01,0.14,5.01,0.19,3.02,0.04,0.14,0.11,0.08,24.35,40.57,0.16,0.05,0,0.03,0.02,82.03,0,0.19,0,1.24,0.47,3.28,0.04,0,0,0,0,0,0,0,0.48,524,266,50.76335878,873,380,44,429,225,71,30,56,23,0,28,731,0,0,107,16,30,1,296,172,187,12
55041,59.29,35.71,5,"4,909,000",80.63,18,0,0,24.07,36.2,0.51,0.52,1.33,19.37,0.12,3.8,12.91,1.18,0.5,0,0.72,0.14,752478,5375,635476,4539,5587,1507,11.43,0,1507,0,3.28,5.8,5.52,11.09,3,5.28,660064,81548,52.38,47.62,39.68,54.5,30.16,12.86,34.29,57.14,3.57,1.43,0,1.43,97.86,1.43,140,0.43,272,5.9,1.01,2.02,34.49,27.49,3.68,17.03,0,0,6.66,30.52,30.26,5.44,4.05,20.66,8.7,79.29,8.57,75.71,0,5.65,6.08,0,0,0,0.28,0.05,7.12,0,0,0,0,0,0,0,0,0,8.17,0,0,4.8,0,0,0,64.36,49.18,19.11,0,30.07,2.54,13.2,5.42,0,0,0,0.11,0.09,1.29,0,0,0,0,0,0,0,0.06,0,49.6,0,0,0,16.75,0,0,9.6,0,0,0,0,0,0,0,0,61,28,45.90163934,115,59,51,71,1,8,8,1,3,1,3,34,0,0,12,4,2,8,90,22,0,7
55043,37.39,44.68,17.93,"447,210,000",32.3,29.06,0,0.02,2.77,0.11,0.05,0.27,0.02,67.7,1.57,38.07,22.57,4.23,0.91,0,0.08,0.26,117601477,47382,116344131,46875,3903,4777,53.83,8142,1823,55994,10.25,17.47,7.18,7.12,4.37,6.12,1140897,168735,49,51,47.14,54.4,25.17,16.48,25.95,58.34,0.04,0.08,0.08,0,99.96,0.85,2482,0.09,242,81.8,0.17,51.77,63.29,56.11,0.85,25.35,0.09,4.14,35.19,72.12,68.19,25.01,27.17,64.89,5.68,85.86,3.46,73.21,0.38,39.42,8.63,0,0,0,0.62,0.21,1.29,0,0.11,0,0,0,0,0,0.01,0.45,22.29,0,0,0,0,0,0,27.28,17.95,15.56,0,2.38,10.78,0.87,0.04,4.17,8.5,0.09,0.11,3.81,2.04,0,1.8,2.37,18.63,7.92,0.87,0,0.02,0,22.69,0,0,0,76.9,0.47,0,0,0,0,0,0,0,0,0,0.64,"1,497",874,58.38343353,"1,635",891,54,"1,425",364,123,96,122,75,0,45,"1,323",9,0,41,24,24,6,698,301,548,21
55045,49.86,35.29,14.85,"221,048,000",41.73,36.27,0,0,3.85,1.03,0.16,0.42,0,58.27,0.06,44.73,12.53,0.24,0.65,0,0.05,0.02,46879486,32829,47273634,33105,20273,5388,47.41,6520,3680,90071,3.29,16.1,8.21,9.42,5.05,7.19,1111218,158955,46.62,53.38,46.99,56.6,29.14,11.83,23.11,61.06,0.07,0.14,0,0,100,0.7,1428,-0.38,205,78.2,1.03,64.07,81.91,74.13,1.32,7.76,0.64,3.78,54.49,71.56,71.31,17.06,26.79,66.9,3.5,86.83,5.74,82.84,1.83,40.63,6.26,0.01,0.03,0.06,1.95,0.13,0.56,0,0.07,0,0,0,0,0,0,0.88,26,0,0,0,0,0,0,24.06,16.71,14.45,0.23,2.27,10.34,0.74,0.13,0.8,2.01,2.19,3.36,2.77,1.31,2.26,3.28,1.31,38.1,5.22,1.13,0,0.02,0,83.3,0,0,0.16,10.77,0.9,2.51,0.04,0,0,0,0,0,0,0,0.7,689,460,66.76342525,927,531,57,597,223,132,47,86,28,0,35,649,0,0,49,22,26,0,456,178,249,28
